date,open,high,low,close,volume,hold,settle
2023-01-20,18895.0,18895.0,18655.0,18755.0,12,10,18750.0
2023-01-30,18765.0,19200.0,18590.0,19200.0,106,105,19000.0
2023-01-31,19200.0,19480.0,19200.0,19410.0,141,218,19370.0
2023-02-01,19455.0,19590.0,19415.0,19450.0,97,284,19495.0
2023-02-02,19530.0,19530.0,19100.0,19200.0,154,293,19300.0
2023-02-03,19145.0,19195.0,19000.0,19060.0,70,290,19090.0
2023-02-06,19190.0,19200.0,19000.0,19030.0,113,344,19055.0
2023-02-07,19015.0,19040.0,18860.0,19000.0,94,385,18995.0
2023-02-08,19050.0,19050.0,18900.0,18950.0,29,395,18955.0
2023-02-09,18890.0,18890.0,18710.0,18780.0,94,429,18790.0
2023-02-10,18760.0,18880.0,18715.0,18855.0,122,461,18775.0
2023-02-13,18775.0,19000.0,18770.0,18985.0,213,566,18865.0
2023-02-14,18865.0,19000.0,18865.0,18950.0,88,631,18905.0
2023-02-15,18905.0,19000.0,18905.0,18985.0,46,665,18930.0
2023-02-16,18995.0,19040.0,18965.0,19010.0,67,675,18995.0
2023-02-17,19000.0,19010.0,18970.0,18990.0,45,679,18995.0
2023-02-20,19005.0,19200.0,18915.0,18960.0,76,706,18970.0
2023-02-21,18970.0,19005.0,18950.0,18970.0,55,735,18975.0
2023-02-22,18975.0,19050.0,18975.0,18980.0,48,747,19005.0
2023-02-23,18920.0,19045.0,18920.0,19015.0,40,750,19000.0
2023-02-24,19000.0,19010.0,18950.0,19005.0,47,775,18990.0
2023-02-27,18990.0,19100.0,18990.0,19030.0,76,816,19020.0
2023-02-28,19000.0,19040.0,18980.0,19020.0,101,882,19005.0
2023-03-01,19020.0,19025.0,18985.0,19010.0,39,907,19005.0
2023-03-02,19005.0,19095.0,18990.0,19050.0,80,953,19050.0
2023-03-03,19050.0,19060.0,19000.0,19000.0,90,901,19040.0
2023-03-06,19020.0,19065.0,18980.0,18990.0,67,927,19025.0
2023-03-07,19000.0,19020.0,18985.0,19000.0,78,991,19000.0
2023-03-08,18985.0,19000.0,18905.0,18930.0,65,1017,18970.0
2023-03-09,18925.0,18990.0,18835.0,18960.0,56,1025,18910.0
2023-03-10,18925.0,18995.0,18890.0,18965.0,50,1021,18945.0
2023-03-13,18945.0,19015.0,18845.0,18995.0,109,1056,18980.0
2023-03-14,18995.0,19040.0,18995.0,19035.0,147,1160,19010.0
2023-03-15,19010.0,19150.0,18885.0,19000.0,339,1390,19040.0
2023-03-16,19000.0,19030.0,18885.0,18935.0,183,1434,18970.0
2023-03-17,18915.0,18995.0,18915.0,18945.0,20,1437,18960.0
2023-03-20,18985.0,19000.0,18890.0,18940.0,117,1495,18930.0
2023-03-21,18915.0,18995.0,18890.0,18960.0,187,1619,18950.0
2023-03-22,18975.0,19000.0,18940.0,18985.0,48,1626,18975.0
2023-03-23,18960.0,18990.0,18925.0,18935.0,38,1624,18965.0
2023-03-24,18980.0,18990.0,18900.0,18935.0,214,1783,18930.0
2023-03-27,18900.0,18940.0,18855.0,18915.0,93,1789,18920.0
2023-03-28,18800.0,18945.0,18800.0,18860.0,159,1874,18875.0
2023-03-29,18835.0,18870.0,18625.0,18720.0,230,1945,18760.0
2023-03-30,18645.0,18785.0,18625.0,18720.0,188,1973,18690.0
2023-03-31,18745.0,18955.0,18730.0,18940.0,293,2119,18840.0
2023-04-03,18870.0,18995.0,18750.0,18775.0,498,2283,18870.0
