date,open,high,low,close,volume,hold,settle
2022-01-26,17710.0,17710.0,17120.0,17395.0,997,755,17400.0
2022-01-27,17360.0,17465.0,17300.0,17300.0,195,850,17375.0
2022-01-28,17210.0,17390.0,16810.0,16870.0,1127,1536,17115.0
2022-02-07,17000.0,17260.0,16970.0,17085.0,490,1771,17120.0
2022-02-08,17060.0,17230.0,17010.0,17060.0,589,2140,17110.0
2022-02-09,17095.0,17145.0,17015.0,17070.0,354,2380,17095.0
2022-02-10,17085.0,17350.0,17035.0,17300.0,739,2737,17195.0
2022-02-11,17270.0,17550.0,17260.0,17510.0,569,2996,17455.0
2022-02-14,17495.0,17710.0,17420.0,17540.0,653,3161,17585.0
2022-02-15,17450.0,17705.0,17450.0,17660.0,850,3593,17630.0
2022-02-16,17670.0,17850.0,17585.0,17705.0,723,3909,17740.0
2022-02-17,17745.0,17850.0,17705.0,17800.0,354,4031,17800.0
2022-02-18,17800.0,17845.0,17755.0,17755.0,365,4196,17805.0
2022-02-21,17770.0,17850.0,17760.0,17790.0,360,4270,17810.0
2022-02-22,17800.0,17870.0,17620.0,17685.0,798,4390,17760.0
2022-02-23,17735.0,17915.0,17650.0,17790.0,413,4502,17795.0
2022-02-24,17850.0,18150.0,17750.0,18120.0,673,4821,17970.0
2022-02-25,18120.0,18360.0,18030.0,18315.0,643,4988,18230.0
2022-02-28,18230.0,19000.0,18230.0,18880.0,2095,6033,18730.0
2022-03-01,18900.0,19140.0,18810.0,18900.0,1160,6302,18940.0
2022-03-02,18990.0,19170.0,18905.0,18930.0,1287,6871,19025.0
2022-03-03,18930.0,18950.0,18580.0,18660.0,1246,6797,18775.0
2022-03-04,18660.0,18800.0,18645.0,18690.0,523,6854,18710.0
2022-03-07,18710.0,19020.0,18630.0,18960.0,1357,7327,18920.0
2022-03-08,19020.0,19090.0,18755.0,18980.0,1448,7856,18985.0
2022-03-09,19000.0,19775.0,18980.0,19430.0,1896,8471,19325.0
2022-03-10,19670.0,19670.0,19320.0,19415.0,1252,8560,19460.0
2022-03-11,19405.0,19580.0,19215.0,19305.0,1029,8671,19350.0
2022-03-14,19305.0,19440.0,19175.0,19290.0,1052,8976,19305.0
2022-03-15,19295.0,19400.0,18565.0,18875.0,2285,8889,18980.0
2022-03-16,18900.0,19135.0,18725.0,18900.0,1210,9095,18935.0
2022-03-17,18850.0,18970.0,17890.0,18200.0,3544,9480,18365.0
2022-03-18,18125.0,18625.0,17980.0,18320.0,2288,9472,18340.0
2022-03-21,18490.0,18975.0,18475.0,18770.0,2175,9704,18720.0
2022-03-22,18800.0,18985.0,18780.0,18960.0,1050,9610,18885.0
2022-03-23,18885.0,18985.0,18725.0,18750.0,1024,9959,18825.0
2022-03-24,18770.0,19000.0,18690.0,18790.0,1341,10428,18840.0
2022-03-25,18800.0,18890.0,18555.0,18770.0,950,10472,18695.0
2022-03-28,18750.0,18855.0,18685.0,18845.0,670,10379,18780.0
2022-03-29,18860.0,19180.0,18800.0,19140.0,2413,10541,18990.0
2022-03-30,19140.0,19235.0,19000.0,19100.0,1299,10462,19115.0
2022-03-31,19050.0,19260.0,19010.0,19175.0,1035,10420,19160.0
2022-04-01,19180.0,19235.0,18730.0,18980.0,1307,10541,18970.0
2022-04-06,18800.0,19000.0,18780.0,18930.0,698,10593,18915.0
2022-04-07,18905.0,18965.0,18805.0,18905.0,486,10568,18875.0
2022-04-08,18900.0,18940.0,18715.0,18765.0,664,10703,18795.0
2022-04-11,18755.0,18800.0,18240.0,18390.0,1601,10925,18475.0
2022-04-12,18305.0,18520.0,18305.0,18450.0,907,11216,18435.0
2022-04-13,18475.0,18625.0,18440.0,18485.0,844,11373,18535.0
2022-04-14,18525.0,18535.0,18320.0,18420.0,758,11414,18400.0
2022-04-15,18440.0,18475.0,18365.0,18400.0,399,11445,18410.0
2022-04-18,18535.0,19185.0,18535.0,19030.0,2431,12209,18835.0
2022-04-19,18945.0,19130.0,18820.0,18960.0,2717,12581,18975.0
2022-04-20,19120.0,19145.0,18680.0,18790.0,3142,13209,18895.0
2022-04-21,18600.0,18870.0,18535.0,18745.0,1304,13301,18770.0
2022-04-22,18700.0,18930.0,18625.0,18890.0,1175,13227,18795.0
2022-04-25,19000.0,19300.0,18900.0,19130.0,2595,13356,19180.0
2022-04-26,19190.0,19200.0,18965.0,19150.0,1463,13468,19070.0
2022-04-27,19130.0,19230.0,19070.0,19160.0,1334,13627,19150.0
2022-04-28,19150.0,19155.0,19000.0,19045.0,1149,13438,19060.0
2022-04-29,19020.0,19180.0,18905.0,19075.0,1641,13847,19050.0
2022-05-05,19200.0,19200.0,18920.0,19080.0,1414,13800,19070.0
2022-05-06,19050.0,19135.0,18975.0,19105.0,638,13807,19065.0
2022-05-09,19230.0,19420.0,19230.0,19405.0,2445,14591,19335.0
2022-05-10,19400.0,19410.0,19235.0,19320.0,1421,14808,19315.0
2022-05-11,19300.0,19685.0,19275.0,19655.0,2195,15477,19550.0
2022-05-12,19730.0,19815.0,19600.0,19720.0,1618,15367,19715.0
2022-05-13,19760.0,20260.0,19730.0,20210.0,2925,16315,20050.0
