date,open,high,low,close,volume,hold,settle
2024-11-27,15300.0,15300.0,14900.0,14955.0,175,132,14945.0
2024-11-28,14965.0,14985.0,14900.0,14985.0,200,282,14945.0
2024-11-29,14950.0,14960.0,14900.0,14900.0,81,320,14925.0
2024-12-02,14855.0,14860.0,14710.0,14710.0,202,458,14760.0
2024-12-03,14680.0,14715.0,14620.0,14630.0,242,614,14665.0
2024-12-04,14620.0,14700.0,14590.0,14615.0,190,704,14625.0
2024-12-05,14625.0,14675.0,14585.0,14660.0,112,773,14635.0
2024-12-06,14635.0,14680.0,14605.0,14645.0,75,794,14660.0
2024-12-09,14640.0,14640.0,14500.0,14510.0,165,869,14535.0
2024-12-10,14600.0,14620.0,14380.0,14400.0,334,1065,14465.0
2024-12-11,14370.0,14380.0,14115.0,14160.0,523,1241,14205.0
2024-12-12,14160.0,14180.0,14065.0,14080.0,228,1300,14090.0
2024-12-13,14070.0,14150.0,14000.0,14010.0,384,1446,14080.0
2024-12-16,13980.0,14010.0,13805.0,13880.0,456,1673,13880.0
2024-12-17,13855.0,13950.0,13835.0,13855.0,230,1725,13885.0
2024-12-18,13850.0,14085.0,13725.0,13945.0,1273,1993,13925.0
2024-12-19,13945.0,14045.0,13905.0,14000.0,400,2089,13985.0
2024-12-20,13990.0,14250.0,13985.0,14150.0,897,2394,14150.0
2024-12-23,14150.0,14280.0,14145.0,14270.0,570,2551,14215.0
2024-12-24,14250.0,14260.0,14155.0,14235.0,420,2633,14225.0
2024-12-25,14225.0,14260.0,14135.0,14175.0,434,2726,14180.0
2024-12-26,14185.0,14215.0,14095.0,14200.0,679,2968,14170.0
2024-12-27,14200.0,14310.0,14190.0,14220.0,514,3195,14255.0
2024-12-30,14220.0,14270.0,14180.0,14180.0,197,3209,14215.0
2024-12-31,14210.0,14210.0,14060.0,14085.0,452,3345,14105.0
2025-01-02,14085.0,14220.0,14085.0,14140.0,841,3733,14140.0
2025-01-03,14150.0,14150.0,13925.0,14045.0,844,4048,14025.0
2025-01-06,14040.0,14115.0,14040.0,14050.0,1046,4529,14060.0
2025-01-07,14035.0,14035.0,13850.0,13860.0,916,4882,13925.0
2025-01-08,13900.0,13920.0,13825.0,13860.0,553,5129,13860.0
2025-01-09,13845.0,13860.0,13645.0,13745.0,2172,5844,13745.0
2025-01-10,13715.0,13940.0,13715.0,13820.0,1071,6093,13845.0
2025-01-13,13830.0,13900.0,13790.0,13865.0,517,6184,13850.0
2025-01-14,13890.0,13920.0,13830.0,13900.0,632,6278,13885.0
2025-01-15,13905.0,13905.0,13835.0,13845.0,410,6260,13865.0
2025-01-16,13850.0,13880.0,13700.0,13775.0,1117,6494,13785.0
2025-01-17,13740.0,13805.0,13720.0,13765.0,392,6543,13770.0
2025-01-20,13855.0,13855.0,13720.0,13825.0,724,6852,13785.0
2025-01-21,13860.0,13975.0,13825.0,13960.0,1011,7265,13935.0
2025-01-22,13960.0,13965.0,13905.0,13930.0,422,7347,13935.0
2025-01-23,13965.0,14015.0,13905.0,13935.0,541,7398,13935.0
2025-01-24,13925.0,13965.0,13725.0,13875.0,875,7213,13835.0
2025-01-27,13910.0,13955.0,13875.0,13935.0,511,7389,13925.0
2025-02-05,13950.0,14035.0,13880.0,13905.0,1557,7981,13925.0
2025-02-06,13900.0,13930.0,13825.0,13830.0,2659,9248,13850.0
2025-02-07,13805.0,13900.0,13800.0,13895.0,3273,11789,13860.0
2025-02-10,13890.0,13905.0,13815.0,13860.0,2390,12912,13865.0
2025-02-11,13850.0,13885.0,13830.0,13860.0,1786,13818,13860.0
2025-02-12,13855.0,14010.0,13855.0,14005.0,1986,14081,13930.0
2025-02-13,14000.0,14080.0,14000.0,14040.0,2125,14719,14045.0
2025-02-14,14040.0,14075.0,14000.0,14045.0,1122,15120,14030.0
2025-02-17,14030.0,14070.0,14025.0,14060.0,983,15214,14045.0
2025-02-18,14070.0,14100.0,14015.0,14025.0,1049,15522,14055.0
2025-02-19,14025.0,14065.0,13985.0,14055.0,775,15589,14025.0
2025-02-20,14055.0,14065.0,14025.0,14050.0,559,15583,14040.0
2025-02-21,14060.0,14090.0,14010.0,14040.0,910,15861,14040.0
2025-02-24,14005.0,14050.0,13995.0,14020.0,886,16107,14010.0
2025-02-25,14005.0,14035.0,13975.0,14020.0,1324,16516,14005.0
2025-02-26,14020.0,14030.0,13910.0,13950.0,1724,16910,13950.0
2025-02-27,13965.0,13980.0,13880.0,13920.0,1226,17048,13915.0
2025-02-28,13950.0,13950.0,13880.0,13895.0,825,17178,13900.0
2025-03-03,13895.0,13990.0,13895.0,13960.0,1326,17199,13960.0
2025-03-04,13960.0,14010.0,13925.0,13975.0,1689,17222,13965.0
2025-03-05,13965.0,13970.0,13845.0,13860.0,2104,17603,13895.0
2025-03-06,13835.0,13905.0,13835.0,13880.0,863,17612,13880.0
2025-03-07,13890.0,13900.0,13875.0,13895.0,470,17568,13885.0
2025-03-10,13880.0,13990.0,13880.0,13935.0,2073,17776,13950.0
2025-03-11,13925.0,13985.0,13895.0,13970.0,1248,17879,13955.0
2025-03-12,13970.0,13985.0,13930.0,13945.0,956,18001,13945.0
2025-03-13,13900.0,13930.0,13885.0,13895.0,784,18191,13895.0
2025-03-14,13900.0,13945.0,13885.0,13935.0,985,18242,13920.0
2025-03-17,13945.0,14000.0,13920.0,13930.0,1415,18407,13965.0
2025-03-18,13915.0,14005.0,13905.0,14000.0,1092,18498,13960.0
2025-03-19,14000.0,14005.0,13945.0,13970.0,2095,19010,13975.0
2025-03-20,13985.0,13990.0,13915.0,13940.0,1072,19057,13945.0
2025-03-21,13930.0,13965.0,13830.0,13840.0,2518,19023,13880.0
2025-03-24,13880.0,13895.0,13845.0,13875.0,1024,19161,13865.0
2025-03-25,13875.0,13910.0,13875.0,13890.0,747,19324,13890.0
2025-03-26,13870.0,13960.0,13870.0,13940.0,986,19395,13920.0
2025-03-27,13945.0,13980.0,13910.0,13920.0,1027,19646,13940.0
2025-03-28,13905.0,13920.0,13840.0,13840.0,1513,19982,13875.0
2025-03-31,13850.0,13880.0,13765.0,13780.0,1909,20308,13830.0
2025-04-01,13770.0,13815.0,13695.0,13765.0,1300,20521,13780.0
2025-04-02,13765.0,13815.0,13720.0,13725.0,1895,21060,13755.0
2025-04-03,13705.0,13775.0,13665.0,13690.0,1849,21299,13705.0
2025-04-07,13770.0,13860.0,13680.0,13700.0,3784,21604,13760.0
2025-04-08,13705.0,13860.0,13705.0,13825.0,4624,22700,13780.0
2025-04-09,13825.0,13930.0,13800.0,13870.0,3638,22981,13840.0
2025-04-10,13900.0,13960.0,13765.0,13910.0,4486,23788,13890.0
2025-04-11,13945.0,13960.0,13840.0,13920.0,2909,24131,13910.0
2025-04-14,13995.0,14045.0,13940.0,13965.0,4596,25447,13990.0
2025-04-15,13945.0,13995.0,13930.0,13990.0,2782,25757,13970.0
2025-04-16,14000.0,14015.0,13875.0,13920.0,5626,25866,13935.0
2025-04-17,13925.0,14030.0,13915.0,14020.0,3566,25673,13970.0
2025-04-18,14000.0,14055.0,13985.0,14010.0,3203,25945,14015.0
2025-04-21,14000.0,14050.0,13965.0,14025.0,4227,26038,14010.0
2025-04-22,14020.0,14040.0,13990.0,13995.0,3170,26106,14005.0
2025-04-23,13980.0,14010.0,13880.0,13900.0,4254,26251,13925.0
2025-04-24,13835.0,13890.0,13685.0,13740.0,7250,27272,13765.0
2025-04-25,13760.0,13800.0,13730.0,13795.0,2696,26926,13765.0
2025-04-28,13805.0,13825.0,13700.0,13715.0,3046,27186,13755.0
2025-04-29,13715.0,13735.0,13575.0,13610.0,6803,27616,13640.0
2025-04-30,13610.0,13625.0,13520.0,13530.0,4524,27719,13560.0
2025-05-06,13550.0,13615.0,13505.0,13595.0,3586,28325,13565.0
2025-05-07,13605.0,13675.0,13590.0,13605.0,3101,28725,13630.0
2025-05-08,13625.0,13630.0,13550.0,13565.0,3502,29487,13580.0
2025-05-09,13570.0,13660.0,13530.0,13625.0,3613,29156,13595.0
2025-05-12,13600.0,13635.0,13560.0,13580.0,4307,29610,13595.0
2025-05-13,13590.0,13605.0,13560.0,13590.0,1876,29684,13575.0
2025-05-14,13575.0,13670.0,13575.0,13655.0,3214,29440,13630.0
2025-05-15,13630.0,13655.0,13520.0,13550.0,6572,30277,13585.0
2025-05-16,13525.0,13550.0,13405.0,13420.0,5399,31145,13470.0
2025-05-19,13410.0,13435.0,13345.0,13380.0,4223,31864,13390.0
2025-05-20,13405.0,13420.0,13330.0,13360.0,3176,32179,13375.0
2025-05-21,13390.0,13395.0,13320.0,13335.0,2948,32576,13350.0
2025-05-22,13330.0,13350.0,13235.0,13290.0,4962,33213,13280.0
2025-05-23,13290.0,13320.0,13145.0,13180.0,6079,34247,13220.0
2025-05-26,13210.0,13325.0,13210.0,13275.0,5116,34613,13270.0
2025-05-27,13255.0,13280.0,13160.0,13175.0,5001,35858,13200.0
2025-05-28,13185.0,13195.0,13065.0,13110.0,6653,36425,13115.0
2025-05-29,13110.0,13345.0,12990.0,13240.0,12592,36885,13145.0
2025-05-30,13250.0,13410.0,13225.0,13410.0,8779,35903,13335.0
2025-06-03,13440.0,13455.0,13285.0,13310.0,7562,36789,13375.0
2025-06-04,13290.0,13345.0,13230.0,13325.0,5550,37250,13285.0
2025-06-05,13315.0,13375.0,13295.0,13345.0,3446,37452,13335.0
2025-06-06,13355.0,13410.0,13290.0,13335.0,5203,37784,13350.0
2025-06-09,13305.0,13335.0,13235.0,13300.0,4413,38400,13290.0
2025-06-10,13340.0,13380.0,13235.0,13290.0,6797,39904,13310.0
2025-06-11,13285.0,13365.0,13270.0,13325.0,4967,39893,13315.0
2025-06-12,13330.0,13415.0,13290.0,13390.0,5292,39838,13350.0
2025-06-13,13370.0,13465.0,13360.0,13410.0,6439,39853,13405.0
2025-06-16,13400.0,13440.0,13365.0,13380.0,4020,39758,13395.0
2025-06-17,13380.0,13445.0,13345.0,13385.0,4751,39991,13390.0
2025-06-18,13370.0,13425.0,13340.0,13400.0,3203,39815,13390.0
2025-06-19,13420.0,13425.0,13335.0,13340.0,3320,39996,13365.0
2025-06-20,13345.0,13450.0,13345.0,13445.0,4366,40179,13405.0
2025-06-23,13455.0,13510.0,13425.0,13490.0,5499,40617,13465.0
2025-06-24,13480.0,13530.0,13390.0,13465.0,5772,41117,13460.0
2025-06-25,13450.0,13490.0,13445.0,13485.0,2837,41018,13465.0
2025-06-26,13470.0,13530.0,13430.0,13475.0,3834,41253,13470.0
2025-06-27,13500.0,13500.0,13415.0,13445.0,3378,41017,13445.0
2025-06-30,13450.0,13475.0,13320.0,13355.0,7316,41889,13365.0
2025-07-01,13370.0,13435.0,13365.0,13390.0,4392,41766,13400.0
2025-07-02,13340.0,13595.0,13340.0,13550.0,15375,42922,13510.0
2025-07-03,13530.0,13700.0,13495.0,13665.0,10603,42100,13585.0
2025-07-04,13655.0,13840.0,13635.0,13720.0,15717,41620,13730.0
2025-07-07,13655.0,13790.0,13610.0,13685.0,10017,41964,13720.0
2025-07-08,13700.0,13720.0,13645.0,13685.0,5590,42241,13680.0
2025-07-09,13640.0,13675.0,13540.0,13600.0,8544,43049,13590.0
2025-07-10,13595.0,13745.0,13565.0,13695.0,9558,43119,13650.0
2025-07-11,13700.0,13735.0,13635.0,13645.0,5607,42793,13680.0
2025-07-14,13610.0,13650.0,13555.0,13605.0,6298,43452,13595.0
2025-07-15,13630.0,13675.0,13590.0,13620.0,5636,43568,13625.0
2025-07-16,13615.0,13650.0,13480.0,13490.0,10796,44408,13545.0
2025-07-17,13505.0,13540.0,13460.0,13535.0,5818,44174,13505.0
2025-07-18,13555.0,13665.0,13535.0,13635.0,8241,43903,13610.0
2025-07-21,13700.0,14030.0,13690.0,13870.0,25211,44029,13865.0
2025-07-22,13890.0,13990.0,13835.0,13960.0,14609,44377,13915.0
2025-07-23,14150.0,14745.0,14085.0,14300.0,43824,47106,14375.0
2025-07-24,14200.0,14310.0,14020.0,14210.0,21662,46374,14145.0
2025-07-25,14230.0,14505.0,14230.0,14385.0,23077,50062,14380.0
2025-07-28,14250.0,14470.0,14100.0,14250.0,24447,49491,14305.0
2025-07-29,14200.0,14260.0,14105.0,14125.0,14012,48619,14160.0
2025-07-30,14205.0,14230.0,14060.0,14105.0,12422,49996,14140.0
2025-07-31,14110.0,14155.0,13870.0,13885.0,17372,50621,13995.0
2025-08-01,13915.0,14015.0,13730.0,13850.0,24661,51204,13860.0
2025-08-04,13800.0,13960.0,13700.0,13905.0,18703,52319,13840.0
2025-08-05,13900.0,13980.0,13850.0,13880.0,16849,55042,13915.0
2025-08-06,13855.0,14060.0,13820.0,14010.0,29682,58972,13985.0
2025-08-07,13965.0,14170.0,13920.0,14100.0,34709,59598,14045.0
2025-08-08,14120.0,14250.0,14055.0,14180.0,34996,60194,14140.0
2025-08-11,14225.0,14325.0,14115.0,14140.0,29957,62301,14200.0
2025-08-12,14140.0,14300.0,14140.0,14230.0,26871,60882,14235.0
2025-08-13,14205.0,14240.0,13975.0,14045.0,47508,66230,14115.0
2025-08-14,14060.0,14095.0,13880.0,13900.0,34419,64710,13970.0
2025-08-15,13905.0,13950.0,13870.0,13945.0,20445,64842,13910.0
2025-08-18,13880.0,13975.0,13750.0,13820.0,35708,71193,13875.0
2025-08-19,13855.0,13930.0,13810.0,13900.0,20770,67934,13875.0
2025-08-20,13900.0,13900.0,13685.0,13775.0,29181,70618,13790.0
2025-08-21,13810.0,13815.0,13725.0,13765.0,16111,69877,13770.0
2025-08-22,13925.0,13965.0,13830.0,13840.0,36781,73260,13885.0
2025-08-25,13950.0,14015.0,13860.0,13910.0,29558,70029,13925.0
2025-08-26,13800.0,13895.0,13770.0,13860.0,25000,70270,13840.0
2025-08-27,13800.0,13865.0,13700.0,13745.0,26162,71593,13780.0
2025-08-28,13715.0,13750.0,13570.0,13590.0,30542,74963,13635.0
2025-08-29,13630.0,13670.0,13525.0,13555.0,22855,73636,13580.0
2025-09-01,13700.0,13710.0,13545.0,13625.0,30523,75464,13625.0
2025-09-02,13630.0,13645.0,13500.0,13595.0,26042,73388,13570.0
2025-09-03,13575.0,13600.0,13510.0,13550.0,19415,73596,13550.0
2025-09-04,13550.0,13550.0,13355.0,13365.0,31156,78033,13410.0
2025-09-05,13365.0,13380.0,13230.0,13325.0,37189,78002,13300.0
2025-09-08,13215.0,13385.0,13145.0,13305.0,35286,77413,13305.0
2025-09-09,13290.0,13310.0,13170.0,13230.0,26536,77960,13230.0
2025-09-10,13215.0,13400.0,13210.0,13315.0,32626,75719,13315.0
2025-09-11,13350.0,13370.0,13285.0,13320.0,21207,75953,13315.0
2025-09-12,13320.0,13435.0,13235.0,13255.0,30367,79053,13310.0
2025-09-15,13150.0,13290.0,13120.0,13275.0,38413,81062,13200.0
2025-09-16,13325.0,13335.0,13125.0,13160.0,37294,84857,13210.0
2025-09-17,13110.0,13160.0,12995.0,13000.0,59734,94076,13055.0
2025-09-18,12900.0,12965.0,12820.0,12830.0,57106,98989,12885.0
2025-09-19,12815.0,12880.0,12770.0,12825.0,38008,96751,12835.0
2025-09-22,12835.0,12920.0,12780.0,12795.0,40178,94045,12855.0
2025-09-23,12760.0,12840.0,12655.0,12665.0,44660,93514,12730.0
2025-09-24,12665.0,12770.0,12645.0,12730.0,39050,90819,12700.0
2025-09-25,12730.0,12760.0,12665.0,12685.0,30918,89538,12700.0
2025-09-26,12660.0,12680.0,12570.0,12575.0,38742,85019,12625.0
2025-09-29,12550.0,12560.0,12240.0,12295.0,58720,75453,12345.0
2025-09-30,12335.0,12400.0,12220.0,12355.0,44100,61105,12320.0
2025-10-09,11710.0,11905.0,11535.0,11595.0,50927,58336,11695.0
2025-10-10,11580.0,11580.0,11320.0,11320.0,57873,60392,11455.0
2025-10-13,11400.0,11430.0,11120.0,11125.0,51913,57257,11225.0
2025-10-14,11200.0,11470.0,11200.0,11450.0,65586,48651,11355.0
2025-10-15,11555.0,11590.0,11400.0,11400.0,42981,44805,11485.0
2025-10-16,11430.0,11495.0,11165.0,11165.0,33489,41232,11300.0
2025-10-17,11135.0,11265.0,11020.0,11050.0,26986,35844,11105.0
2025-10-20,11200.0,11515.0,11200.0,11410.0,35930,28149,11365.0
2025-10-21,11490.0,11540.0,11310.0,11525.0,21548,21941,11430.0
