date,open,high,low,close,volume,hold,settle
2022-05-27,19050.0,19325.0,18600.0,18705.0,1032,887,18780.0
2022-05-30,18700.0,18790.0,18530.0,18780.0,682,1344,18655.0
2022-05-31,18930.0,18930.0,18635.0,18775.0,589,1680,18720.0
2022-06-01,18755.0,18760.0,18610.0,18630.0,290,1865,18670.0
2022-06-02,18615.0,18720.0,18550.0,18690.0,777,2418,18670.0
2022-06-06,18735.0,18750.0,18605.0,18650.0,342,2609,18680.0
2022-06-07,18650.0,18650.0,18400.0,18405.0,538,2911,18530.0
2022-06-08,18400.0,18430.0,18340.0,18370.0,216,3003,18365.0
2022-06-09,18380.0,18470.0,18360.0,18365.0,276,3142,18400.0
2022-06-10,18365.0,18415.0,18300.0,18405.0,228,3214,18355.0
2022-06-13,18440.0,18665.0,18440.0,18580.0,464,3367,18585.0
2022-06-14,18625.0,18715.0,18535.0,18690.0,567,3357,18650.0
2022-06-15,18720.0,18760.0,18645.0,18685.0,192,3381,18695.0
2022-06-16,18650.0,18750.0,18605.0,18690.0,259,3450,18670.0
2022-06-17,18700.0,18755.0,18595.0,18730.0,241,3496,18695.0
2022-06-20,18750.0,18970.0,18635.0,18955.0,628,3508,18835.0
2022-06-21,18915.0,19085.0,18845.0,19000.0,444,3620,18985.0
2022-06-22,19040.0,19160.0,18805.0,18920.0,741,3635,18980.0
2022-06-23,19095.0,19105.0,18810.0,19090.0,584,3634,18965.0
2022-06-24,19100.0,19100.0,18925.0,18990.0,353,3620,19005.0
2022-06-27,19050.0,19550.0,19050.0,19315.0,839,3776,19335.0
2022-06-28,19355.0,19405.0,18935.0,18960.0,686,3929,19140.0
2022-06-29,19050.0,19050.0,18730.0,18875.0,467,4045,18855.0
2022-06-30,18915.0,19020.0,18880.0,18930.0,261,4036,18950.0
2022-07-01,18860.0,19070.0,18805.0,18905.0,1156,4330,18955.0
2022-07-04,19110.0,20210.0,18995.0,19585.0,3092,4454,19525.0
2022-07-05,19600.0,19740.0,19130.0,19260.0,1139,4386,19340.0
2022-07-06,19060.0,19400.0,18940.0,19125.0,999,4279,19130.0
2022-07-07,19035.0,19720.0,19035.0,19530.0,1005,4161,19430.0
2022-07-08,19740.0,19875.0,19585.0,19800.0,1300,4222,19740.0
2022-07-11,19850.0,19850.0,19450.0,19800.0,623,4130,19665.0
2022-07-12,19790.0,20010.0,19635.0,19700.0,660,4163,19865.0
2022-07-13,19800.0,19855.0,19460.0,19675.0,651,4280,19605.0
2022-07-14,19600.0,19830.0,19510.0,19650.0,1122,4356,19720.0
2022-07-15,19565.0,19640.0,19110.0,19145.0,891,4381,19385.0
2022-07-18,19215.0,19645.0,19180.0,19590.0,758,4367,19460.0
2022-07-19,19620.0,19645.0,19490.0,19500.0,422,4388,19555.0
2022-07-20,19465.0,19565.0,19080.0,19300.0,948,4505,19285.0
2022-07-21,19295.0,19395.0,19100.0,19150.0,591,4494,19230.0
2022-07-22,19230.0,19375.0,19090.0,19270.0,568,4543,19225.0
2022-07-25,19190.0,19190.0,18945.0,19000.0,569,4668,19005.0
2022-07-26,18925.0,19015.0,18765.0,18915.0,582,4777,18925.0
2022-07-27,18850.0,19050.0,18830.0,19045.0,646,4829,18925.0
2022-07-28,19100.0,19180.0,18985.0,19085.0,626,4915,19070.0
2022-07-29,19115.0,19175.0,19010.0,19075.0,319,4924,19075.0
2022-08-01,19100.0,19145.0,18815.0,18880.0,590,5023,18935.0
2022-08-02,18980.0,19020.0,18745.0,19000.0,300,5000,18920.0
2022-08-03,18920.0,19010.0,18815.0,18825.0,298,5040,18900.0
2022-08-04,18800.0,18905.0,18700.0,18790.0,427,5084,18775.0
2022-08-05,18805.0,18955.0,18790.0,18940.0,400,5103,18880.0
2022-08-08,18880.0,19005.0,18850.0,18885.0,1128,5278,18930.0
2022-08-09,18830.0,18850.0,18750.0,18820.0,630,5334,18800.0
2022-08-10,18820.0,18845.0,18745.0,18805.0,327,5352,18790.0
2022-08-11,18730.0,18915.0,18730.0,18800.0,908,5484,18840.0
2022-08-12,18810.0,18875.0,18750.0,18820.0,371,5467,18800.0
2022-08-15,18815.0,18950.0,18770.0,18865.0,1177,5747,18875.0
2022-08-16,18800.0,18980.0,18800.0,18965.0,464,5815,18920.0
2022-08-17,18900.0,19000.0,18820.0,18895.0,579,5840,18900.0
2022-08-18,18955.0,18955.0,18810.0,18840.0,448,5924,18875.0
2022-08-19,18870.0,19015.0,18820.0,18950.0,936,5928,18930.0
2022-08-22,19100.0,19180.0,18990.0,19180.0,1118,6196,19070.0
2022-08-23,19200.0,19280.0,19155.0,19200.0,864,6332,19220.0
2022-08-24,19250.0,19410.0,19165.0,19260.0,1072,6477,19280.0
2022-08-25,19275.0,19850.0,19275.0,19610.0,1690,6652,19605.0
2022-08-26,19630.0,19865.0,19500.0,19850.0,1355,6733,19700.0
2022-08-29,19960.0,20355.0,19805.0,20190.0,2318,6807,20125.0
2022-08-30,20190.0,20245.0,19835.0,20040.0,1608,7089,20025.0
2022-08-31,20015.0,20150.0,19905.0,19955.0,912,7127,20015.0
2022-09-01,20085.0,20085.0,19810.0,19885.0,1123,7278,19940.0
2022-09-02,19900.0,19940.0,19540.0,19560.0,1074,7391,19765.0
2022-09-05,19670.0,19905.0,19545.0,19800.0,955,7536,19740.0
2022-09-06,19775.0,19795.0,19505.0,19520.0,618,7556,19610.0
2022-09-07,19555.0,19750.0,19420.0,19700.0,568,7572,19640.0
2022-09-08,19750.0,19750.0,19600.0,19620.0,456,7618,19665.0
2022-09-09,19645.0,19710.0,19565.0,19655.0,370,7691,19660.0
2022-09-13,19765.0,19880.0,19665.0,19720.0,612,7822,19735.0
2022-09-14,19685.0,19745.0,19640.0,19685.0,448,7895,19685.0
2022-09-15,19685.0,19685.0,19465.0,19585.0,538,7961,19570.0
2022-09-16,19645.0,19720.0,19565.0,19570.0,732,7986,19650.0
2022-09-19,19620.0,19730.0,19490.0,19490.0,829,8187,19620.0
2022-09-20,19400.0,19560.0,19225.0,19250.0,963,8379,19350.0
2022-09-21,19340.0,19385.0,19065.0,19120.0,818,8493,19180.0
2022-09-22,19300.0,19300.0,18860.0,18900.0,1180,8680,19050.0
2022-09-23,18900.0,18960.0,18725.0,18910.0,997,8681,18875.0
2022-09-26,18700.0,18920.0,18580.0,18610.0,1034,8872,18710.0
2022-09-27,18670.0,18920.0,18520.0,18870.0,943,8905,18755.0
2022-09-28,18805.0,18900.0,18740.0,18865.0,568,8832,18830.0
2022-09-29,18900.0,18900.0,18740.0,18780.0,290,8860,18790.0
2022-09-30,18880.0,18900.0,18700.0,18800.0,660,8892,18770.0
2022-10-10,19400.0,19490.0,19050.0,19090.0,2057,9544,19195.0
2022-10-11,19095.0,19130.0,18960.0,19115.0,919,9528,19065.0
2022-10-12,19140.0,19200.0,18960.0,18985.0,1523,9619,19115.0
2022-10-13,19035.0,19200.0,18980.0,19085.0,1123,9824,19110.0
2022-10-14,19155.0,19240.0,18900.0,19025.0,1386,9955,19015.0
2022-10-17,18900.0,18920.0,18630.0,18790.0,1259,10253,18820.0
2022-10-18,18870.0,19400.0,18820.0,19340.0,2393,10772,19150.0
2022-10-19,19300.0,19465.0,19190.0,19255.0,2019,10942,19325.0
2022-10-20,19205.0,19500.0,19200.0,19285.0,1944,10726,19365.0
2022-10-21,19295.0,19485.0,19255.0,19420.0,1037,10737,19390.0
2022-10-24,19335.0,19385.0,18980.0,18990.0,1495,10774,19145.0
2022-10-25,18910.0,19215.0,18910.0,19175.0,1332,10752,19080.0
2022-10-26,19090.0,19205.0,18960.0,18985.0,1132,10776,19090.0
2022-10-27,19010.0,19090.0,18925.0,19005.0,1181,10927,18990.0
2022-10-28,19005.0,19005.0,18580.0,18760.0,1773,10788,18740.0
2022-10-31,18800.0,18980.0,18600.0,18700.0,1874,10965,18780.0
2022-11-01,18705.0,18825.0,18550.0,18690.0,2086,10989,18700.0
2022-11-02,18750.0,18990.0,18560.0,18955.0,1218,11079,18880.0
2022-11-03,18895.0,18955.0,18730.0,18810.0,909,11036,18810.0
2022-11-04,18795.0,18935.0,18725.0,18790.0,1262,11025,18845.0
2022-11-07,18740.0,18840.0,18665.0,18785.0,738,11090,18740.0
2022-11-08,18725.0,18850.0,18130.0,18170.0,2783,11631,18405.0
2022-11-09,18100.0,18190.0,17850.0,18020.0,2325,11907,17980.0
2022-11-10,18030.0,18230.0,17915.0,17975.0,1783,12148,18050.0
2022-11-11,18145.0,18405.0,17855.0,18305.0,3656,12851,18185.0
2022-11-14,18300.0,18360.0,17990.0,18070.0,1783,13255,18115.0
2022-11-15,18020.0,18245.0,17905.0,18225.0,1872,13359,18105.0
2022-11-16,18205.0,18205.0,17980.0,18090.0,2118,13719,18070.0
2022-11-17,18100.0,18180.0,17970.0,18040.0,1299,13975,18030.0
2022-11-18,18040.0,18090.0,17955.0,18000.0,1068,14018,18030.0
2022-11-21,17960.0,18075.0,17830.0,17980.0,2012,13964,17940.0
2022-11-22,17985.0,18170.0,17885.0,18140.0,2176,14216,18075.0
2022-11-23,18050.0,18180.0,17905.0,17990.0,2576,14239,18055.0
2022-11-24,17890.0,17925.0,17600.0,17770.0,3982,13989,17715.0
2022-11-25,17880.0,17935.0,17695.0,17745.0,2318,14095,17785.0
2022-11-28,17810.0,18155.0,17785.0,18150.0,2516,14492,17990.0
2022-11-29,18100.0,18200.0,17920.0,18055.0,2314,14726,18070.0
2022-11-30,18055.0,18065.0,17900.0,17955.0,1715,14717,17975.0
2022-12-01,17975.0,18130.0,17975.0,18055.0,1575,14848,18055.0
2022-12-02,18055.0,18300.0,17985.0,18300.0,2792,14745,18170.0
2022-12-05,18200.0,18325.0,18105.0,18245.0,2126,14969,18210.0
2022-12-06,18220.0,18380.0,18065.0,18380.0,1826,15028,18240.0
2022-12-07,18300.0,18400.0,18010.0,18145.0,4208,15887,18190.0
2022-12-08,18050.0,18050.0,17820.0,17870.0,4267,16213,17895.0
2022-12-09,18000.0,18140.0,17900.0,18010.0,3973,16944,18010.0
2022-12-12,17505.0,17850.0,17120.0,17770.0,5380,17624,17600.0
