date,open,high,low,close,volume,hold,settle
2021-07-01,18700.0,18780.0,18000.0,18170.0,590,3766,18460.0
2021-07-02,18285.0,18285.0,17755.0,17930.0,667,3834,17920.0
2021-07-05,18050.0,18310.0,17935.0,18170.0,419,3752,18185.0
2021-07-06,18185.0,18350.0,18100.0,18280.0,184,3744,18255.0
2021-07-07,18280.0,18315.0,17920.0,18060.0,261,3761,18145.0
2021-07-08,18045.0,18195.0,17975.0,18100.0,297,3708,18100.0
2021-07-09,18100.0,18400.0,18100.0,18280.0,235,3682,18220.0
2021-07-12,18295.0,18295.0,18110.0,18140.0,137,3698,18185.0
2021-07-13,18000.0,18120.0,17815.0,17920.0,339,3732,17955.0
2021-07-14,17840.0,17995.0,17470.0,17740.0,612,3828,17705.0
2021-07-15,17690.0,17940.0,17670.0,17800.0,201,3832,17830.0
2021-07-16,17825.0,18000.0,17775.0,17985.0,248,3831,17900.0
2021-07-19,18000.0,18245.0,17935.0,18115.0,504,3794,18055.0
2021-07-20,18090.0,18420.0,18090.0,18305.0,687,3643,18330.0
2021-07-21,18415.0,18440.0,18200.0,18245.0,245,3630,18330.0
2021-07-22,18215.0,18250.0,18000.0,18070.0,285,3690,18115.0
2021-07-23,17820.0,18025.0,17820.0,17920.0,233,3716,17910.0
2021-07-26,18270.0,18270.0,17805.0,18015.0,279,3713,18035.0
2021-07-27,18015.0,18065.0,17865.0,17960.0,198,3730,17965.0
2021-07-28,17990.0,18010.0,17850.0,17890.0,161,3771,17915.0
2021-07-29,18000.0,18045.0,17785.0,18000.0,300,3819,17980.0
2021-07-30,18070.0,18095.0,17880.0,17965.0,220,3832,17990.0
2021-08-02,17820.0,17975.0,17510.0,17700.0,350,3868,17710.0
2021-08-03,17605.0,17840.0,17500.0,17625.0,471,4036,17715.0
2021-08-04,17600.0,17680.0,17400.0,17440.0,655,4349,17520.0
2021-08-05,17385.0,17490.0,17260.0,17265.0,576,4447,17330.0
2021-08-06,17250.0,17510.0,17250.0,17490.0,429,4445,17450.0
2021-08-09,17590.0,17790.0,17360.0,17365.0,638,4624,17525.0
2021-08-10,17260.0,17425.0,16940.0,16950.0,774,4955,17165.0
2021-08-11,16950.0,17340.0,16850.0,17150.0,929,5195,17095.0
2021-08-12,17100.0,17240.0,16990.0,17000.0,988,5654,17085.0
2021-08-13,17000.0,17065.0,16675.0,16765.0,1627,6519,16835.0
2021-08-16,16835.0,16890.0,16600.0,16630.0,1574,6973,16725.0
2021-08-17,16630.0,16800.0,16410.0,16640.0,1586,7123,16655.0
2021-08-18,16510.0,16700.0,16305.0,16325.0,1632,7452,16485.0
2021-08-19,16250.0,16250.0,15860.0,15930.0,2360,7580,16010.0
2021-08-20,15995.0,16440.0,15935.0,16260.0,1690,7468,16200.0
2021-08-23,15555.0,15995.0,15555.0,15725.0,1722,7550,15805.0
2021-08-24,15560.0,15725.0,15505.0,15580.0,1274,7622,15585.0
2021-08-25,15580.0,15585.0,15285.0,15380.0,2066,8215,15385.0
2021-08-26,15350.0,15680.0,15350.0,15490.0,1508,8080,15535.0
2021-08-27,15550.0,15560.0,15300.0,15425.0,1296,8336,15395.0
2021-08-30,15100.0,15285.0,14955.0,14990.0,1770,8534,15095.0
2021-08-31,15150.0,15545.0,15105.0,15195.0,1785,8758,15230.0
2021-09-01,15250.0,15385.0,14640.0,14915.0,2661,8854,14925.0
2021-09-02,14800.0,14930.0,14645.0,14705.0,2049,8444,14780.0
2021-09-03,14640.0,14985.0,14570.0,14670.0,1715,8312,14720.0
2021-09-06,14670.0,14780.0,14520.0,14695.0,1144,8081,14680.0
2021-09-07,14750.0,14875.0,14620.0,14680.0,963,7999,14725.0
2021-09-08,14700.0,14700.0,14405.0,14450.0,1336,8035,14505.0
2021-09-09,14200.0,14300.0,13870.0,13985.0,2544,7634,14070.0
2021-09-10,13840.0,14300.0,13790.0,14015.0,1922,7449,14010.0
2021-09-13,13730.0,14000.0,13420.0,13445.0,2438,7351,13685.0
2021-09-14,13480.0,13540.0,13075.0,13100.0,2787,7383,13245.0
2021-09-15,13025.0,13145.0,12880.0,12915.0,1897,7048,13015.0
2021-09-16,13000.0,13415.0,12690.0,13080.0,3452,6353,12970.0
2021-09-17,13000.0,13230.0,12720.0,12765.0,1663,6290,12925.0
2021-09-22,12500.0,12650.0,12155.0,12330.0,1738,6061,12435.0
2021-09-23,12300.0,12325.0,12100.0,12130.0,1557,6102,12200.0
