date,open,high,low,close,volume,hold,settle
2024-09-26,15805.0,15995.0,15800.0,15800.0,256,141,15880.0
2024-09-27,15810.0,15820.0,15670.0,15735.0,193,267,15780.0
2024-09-30,15735.0,15780.0,15645.0,15680.0,208,404,15710.0
2024-10-08,15735.0,15750.0,15685.0,15720.0,244,534,15720.0
2024-10-09,15750.0,15795.0,15710.0,15780.0,208,652,15770.0
2024-10-10,15800.0,15915.0,15765.0,15875.0,469,927,15855.0
2024-10-11,15860.0,15990.0,15820.0,15930.0,577,1319,15930.0
2024-10-14,15860.0,16010.0,15860.0,16000.0,746,1750,15975.0
2024-10-15,15965.0,16055.0,15900.0,16045.0,467,2078,16000.0
2024-10-16,16030.0,16045.0,15900.0,15985.0,457,2311,15985.0
2024-10-17,15940.0,15980.0,15680.0,15805.0,593,2533,15800.0
2024-10-18,15765.0,15790.0,15685.0,15730.0,279,2669,15755.0
2024-10-21,15755.0,15900.0,15755.0,15825.0,526,2739,15830.0
2024-10-22,15845.0,15850.0,15785.0,15785.0,279,2876,15815.0
2024-10-23,15785.0,15875.0,15715.0,15775.0,378,3027,15800.0
2024-10-24,15795.0,15795.0,15715.0,15765.0,214,3066,15750.0
2024-10-25,15730.0,15765.0,15700.0,15720.0,198,3146,15730.0
2024-10-28,15720.0,15720.0,15665.0,15705.0,202,3247,15700.0
2024-10-29,15675.0,15710.0,15660.0,15670.0,123,3298,15685.0
2024-10-30,15700.0,15710.0,15625.0,15665.0,214,3412,15670.0
2024-10-31,15675.0,15675.0,15555.0,15565.0,229,3557,15600.0
2024-11-01,15560.0,15610.0,15530.0,15605.0,268,3704,15565.0
2024-11-04,15570.0,15665.0,15540.0,15540.0,637,4116,15590.0
2024-11-05,15540.0,15610.0,15535.0,15540.0,233,4171,15560.0
2024-11-06,15565.0,15570.0,15495.0,15505.0,193,4222,15515.0
2024-11-07,15520.0,15565.0,15510.0,15560.0,240,4280,15540.0
2024-11-08,15555.0,15595.0,15505.0,15555.0,229,4346,15550.0
2024-11-11,15550.0,15550.0,15400.0,15470.0,330,4479,15450.0
2024-11-12,15445.0,15460.0,15415.0,15430.0,251,4617,15430.0
2024-11-13,15405.0,15445.0,15350.0,15350.0,256,4730,15385.0
2024-11-14,15375.0,15375.0,15240.0,15275.0,317,4823,15300.0
2024-11-15,15235.0,15300.0,15185.0,15215.0,287,4954,15220.0
2024-11-18,15220.0,15230.0,15100.0,15105.0,546,5303,15140.0
2024-11-19,15135.0,15135.0,15065.0,15100.0,532,5597,15095.0
2024-11-20,15110.0,15215.0,15085.0,15200.0,789,5867,15150.0
2024-11-21,15200.0,15205.0,15100.0,15135.0,483,6134,15145.0
2024-11-22,15140.0,15140.0,14980.0,15020.0,924,6385,15045.0
2024-11-25,15010.0,15080.0,14945.0,14970.0,381,6463,14990.0
2024-11-26,14945.0,15055.0,14915.0,15000.0,591,6626,14995.0
2024-11-27,14980.0,15045.0,14975.0,15045.0,452,6783,15015.0
2024-11-28,15050.0,15095.0,15000.0,15070.0,719,7137,15045.0
2024-11-29,15100.0,15105.0,14960.0,14990.0,676,7205,15015.0
2024-12-02,15020.0,15020.0,14805.0,14855.0,1213,7454,14895.0
2024-12-03,14825.0,14825.0,14685.0,14700.0,1355,8158,14750.0
2024-12-04,14690.0,14810.0,14650.0,14700.0,1496,8640,14720.0
2024-12-05,14745.0,14810.0,14670.0,14770.0,783,8812,14745.0
2024-12-06,14805.0,14805.0,14725.0,14750.0,513,8917,14775.0
2024-12-09,14750.0,14750.0,14580.0,14580.0,1025,9340,14640.0
2024-12-10,14640.0,14695.0,14480.0,14510.0,1265,9761,14555.0
2024-12-11,14490.0,14520.0,14255.0,14330.0,2187,10560,14375.0
2024-12-12,14300.0,14350.0,14150.0,14170.0,2342,11424,14215.0
2024-12-13,14150.0,14260.0,14105.0,14115.0,1806,11804,14185.0
2024-12-16,14130.0,14135.0,13960.0,14015.0,2015,12634,14010.0
2024-12-17,14010.0,14085.0,13975.0,14005.0,1902,13135,14035.0
2024-12-18,13980.0,14235.0,13910.0,14180.0,4728,13234,14090.0
2024-12-19,14180.0,14245.0,14060.0,14135.0,3115,13968,14175.0
2024-12-20,14110.0,14450.0,14110.0,14370.0,4750,14652,14305.0
2024-12-23,14315.0,14490.0,14315.0,14490.0,2507,15223,14435.0
2024-12-24,14500.0,14500.0,14350.0,14395.0,3102,15610,14420.0
2024-12-25,14400.0,14440.0,14280.0,14325.0,2211,15790,14335.0
2024-12-26,14315.0,14390.0,14235.0,14295.0,2551,16049,14310.0
2024-12-27,14255.0,14405.0,14255.0,14320.0,2543,16424,14340.0
2024-12-30,14305.0,14365.0,14250.0,14280.0,1551,16736,14310.0
2024-12-31,14290.0,14300.0,14100.0,14120.0,2878,16998,14160.0
2025-01-02,14150.0,14285.0,14115.0,14260.0,2729,17476,14230.0
2025-01-03,14250.0,14280.0,14050.0,14180.0,3112,18147,14140.0
2025-01-06,14185.0,14315.0,14120.0,14155.0,2933,18500,14195.0
2025-01-07,14140.0,14140.0,13895.0,13905.0,5121,18941,13985.0
2025-01-08,13900.0,13945.0,13860.0,13900.0,2165,19130,13890.0
2025-01-09,13900.0,13910.0,13675.0,13735.0,5322,19129,13775.0
2025-01-10,13730.0,13905.0,13730.0,13780.0,3357,19013,13825.0
2025-01-13,13825.0,13935.0,13760.0,13870.0,4170,18497,13840.0
2025-01-14,13850.0,13930.0,13835.0,13875.0,2681,18541,13885.0
2025-01-15,13870.0,13915.0,13830.0,13865.0,1401,18582,13870.0
2025-01-16,13880.0,13880.0,13770.0,13795.0,1632,18651,13805.0
2025-01-17,13760.0,13830.0,13750.0,13780.0,2095,19088,13790.0
2025-01-20,13750.0,13840.0,13720.0,13840.0,1956,19524,13775.0
2025-01-21,13835.0,13990.0,13825.0,13920.0,4068,20220,13925.0
2025-01-22,13925.0,13945.0,13880.0,13930.0,1409,20014,13920.0
2025-01-23,13930.0,13990.0,13865.0,13910.0,1983,19752,13920.0
2025-01-24,13910.0,13940.0,13650.0,13835.0,3200,19073,13795.0
2025-01-27,13845.0,13935.0,13835.0,13925.0,1752,18990,13895.0
2025-02-05,13950.0,14000.0,13900.0,13905.0,4766,19203,13945.0
2025-02-06,13920.0,13920.0,13800.0,13840.0,4659,20328,13845.0
2025-02-07,13835.0,13950.0,13785.0,13940.0,3610,20858,13895.0
2025-02-10,13915.0,13950.0,13870.0,13935.0,5661,22721,13920.0
2025-02-11,13900.0,13970.0,13895.0,13910.0,3705,22965,13925.0
2025-02-12,13910.0,14110.0,13910.0,14070.0,7027,24551,14020.0
2025-02-13,14050.0,14220.0,14050.0,14160.0,6167,25809,14155.0
2025-02-14,14050.0,14225.0,14050.0,14160.0,4808,26074,14130.0
2025-02-17,14195.0,14200.0,14095.0,14130.0,3537,26693,14135.0
2025-02-18,14135.0,14180.0,14075.0,14080.0,3698,26844,14120.0
2025-02-19,14060.0,14150.0,14025.0,14120.0,4051,26955,14090.0
2025-02-20,14120.0,14160.0,14090.0,14140.0,2782,27237,14120.0
2025-02-21,14140.0,14170.0,14080.0,14105.0,4379,27767,14120.0
2025-02-24,14110.0,14110.0,14030.0,14070.0,4338,28060,14060.0
2025-02-25,14110.0,14110.0,14005.0,14030.0,3442,27848,14050.0
2025-02-26,14035.0,14070.0,13930.0,13930.0,5537,28369,13975.0
2025-02-27,13950.0,13985.0,13880.0,13920.0,4892,28478,13925.0
2025-02-28,13920.0,13955.0,13890.0,13915.0,2915,28635,13920.0
2025-03-03,13945.0,14040.0,13925.0,14000.0,6745,29503,13995.0
2025-03-04,14000.0,14080.0,13950.0,14045.0,6569,30294,14015.0
2025-03-05,14015.0,14050.0,13935.0,13945.0,5023,30346,13980.0
2025-03-06,13945.0,14000.0,13915.0,13990.0,4262,30498,13975.0
2025-03-07,13980.0,14015.0,13945.0,13985.0,3528,30791,13975.0
2025-03-10,14010.0,14125.0,14010.0,14035.0,7740,32157,14065.0
2025-03-11,14010.0,14065.0,13980.0,14050.0,5869,31913,14035.0
2025-03-12,14025.0,14070.0,14005.0,14020.0,4144,31927,14030.0
2025-03-13,14040.0,14040.0,13965.0,14005.0,3411,32292,13990.0
2025-03-14,14000.0,14080.0,13990.0,14055.0,5790,32491,14040.0
2025-03-17,14050.0,14205.0,14040.0,14090.0,9798,34424,14130.0
