date,open,high,low,close,volume,hold,settle
2022-07-27,18810.0,18995.0,18785.0,18995.0,138,91,18865.0
2022-07-28,18970.0,19045.0,18910.0,18935.0,74,116,18980.0
2022-07-29,18990.0,19050.0,18940.0,19010.0,39,138,19015.0
2022-08-01,19015.0,19015.0,18815.0,18860.0,83,189,18900.0
2022-08-02,18820.0,19000.0,18820.0,18930.0,21,184,18900.0
2022-08-03,18900.0,18990.0,18835.0,18850.0,18,192,18875.0
2022-08-04,18985.0,18985.0,18780.0,18815.0,72,221,18830.0
2022-08-05,18850.0,18890.0,18790.0,18845.0,69,261,18820.0
2022-08-08,18750.0,18870.0,18745.0,18835.0,80,276,18815.0
2022-08-09,18755.0,18835.0,18710.0,18775.0,54,309,18745.0
2022-08-10,18860.0,18860.0,18770.0,18775.0,24,322,18805.0
2022-08-11,18755.0,18800.0,18700.0,18700.0,72,381,18735.0
2022-08-12,18740.0,18750.0,18655.0,18700.0,27,385,18715.0
2022-08-15,18745.0,18945.0,18700.0,18770.0,70,423,18750.0
2022-08-16,18745.0,18780.0,18730.0,18755.0,23,434,18755.0
2022-08-17,18780.0,18800.0,18700.0,18720.0,28,450,18745.0
2022-08-18,18810.0,18810.0,18680.0,18680.0,57,474,18700.0
2022-08-19,18750.0,18750.0,18660.0,18715.0,32,476,18715.0
2022-08-22,18740.0,18850.0,18740.0,18850.0,72,485,18790.0
2022-08-23,18900.0,18960.0,18855.0,18900.0,107,530,18915.0
2022-08-24,18945.0,19000.0,18885.0,18980.0,93,561,18960.0
2022-08-25,19000.0,19240.0,18935.0,19125.0,257,657,19130.0
2022-08-26,19100.0,19440.0,19100.0,19410.0,361,883,19300.0
2022-08-29,19550.0,20000.0,19360.0,19830.0,627,1116,19805.0
2022-08-30,19900.0,19945.0,19620.0,19820.0,149,1149,19800.0
2022-08-31,19690.0,19840.0,19650.0,19745.0,146,1186,19755.0
2022-09-01,19795.0,19795.0,19455.0,19465.0,523,1369,19580.0
2022-09-02,19525.0,19555.0,19205.0,19230.0,371,1402,19390.0
2022-09-05,19270.0,19460.0,19250.0,19400.0,284,1437,19360.0
2022-09-06,19405.0,19405.0,19080.0,19095.0,558,1596,19205.0
2022-09-07,19060.0,19225.0,19030.0,19200.0,362,1598,19165.0
