date,open,high,low,close,volume,hold,settle
2023-05-29,16725.0,16725.0,16400.0,16425.0,183,117,16495.0
2023-05-30,16400.0,16465.0,16350.0,16445.0,55,130,16420.0
2023-05-31,16475.0,16540.0,16385.0,16480.0,83,175,16490.0
2023-06-01,16510.0,16560.0,16470.0,16505.0,66,205,16505.0
2023-06-02,16500.0,16540.0,16475.0,16505.0,50,234,16500.0
2023-06-05,16495.0,16520.0,16395.0,16405.0,83,259,16460.0
2023-06-06,16435.0,16590.0,16425.0,16490.0,132,288,16505.0
2023-06-07,16440.0,16500.0,16435.0,16455.0,52,303,16470.0
2023-06-08,16470.0,16510.0,16465.0,16475.0,51,323,16490.0
2023-06-09,16470.0,16550.0,16450.0,16545.0,62,338,16495.0
2023-06-12,16535.0,16600.0,16480.0,16515.0,92,366,16535.0
2023-06-13,16505.0,16600.0,16505.0,16595.0,166,386,16565.0
2023-06-14,16585.0,16625.0,16460.0,16590.0,117,434,16585.0
2023-06-15,16610.0,16620.0,16540.0,16600.0,50,433,16580.0
2023-06-16,16600.0,16615.0,16550.0,16560.0,146,495,16595.0
2023-06-19,16555.0,16615.0,16540.0,16595.0,145,535,16585.0
2023-06-20,16585.0,16610.0,16585.0,16585.0,93,569,16595.0
2023-06-21,16590.0,16620.0,16555.0,16605.0,78,616,16600.0
2023-06-26,16560.0,16625.0,16550.0,16580.0,314,771,16595.0
2023-06-27,16590.0,16615.0,16570.0,16595.0,330,1034,16595.0
2023-06-28,16575.0,16610.0,16510.0,16555.0,347,1261,16575.0
2023-06-29,16575.0,16620.0,16570.0,16580.0,292,1292,16600.0
2023-06-30,16575.0,16590.0,16510.0,16525.0,264,1468,16540.0
2023-07-03,16550.0,16630.0,16545.0,16610.0,324,1588,16600.0
2023-07-04,16625.0,16630.0,16550.0,16570.0,156,1656,16590.0
2023-07-05,16555.0,16585.0,16500.0,16500.0,306,1834,16530.0
2023-07-06,16450.0,16505.0,16430.0,16505.0,240,1977,16475.0
2023-07-07,15830.0,16520.0,15830.0,16475.0,338,2150,16390.0
2023-07-10,16410.0,16430.0,16275.0,16310.0,384,2243,16335.0
2023-07-11,16295.0,16330.0,16210.0,16305.0,175,2299,16290.0
2023-07-12,16325.0,16360.0,16240.0,16255.0,267,2446,16290.0
2023-07-13,16025.0,16295.0,16025.0,16260.0,671,2914,16245.0
2023-07-14,16250.0,16390.0,16235.0,16375.0,752,3141,16290.0
2023-07-17,16425.0,16430.0,16230.0,16280.0,801,3436,16330.0
2023-07-18,16300.0,16370.0,16290.0,16300.0,538,3698,16325.0
2023-07-19,16295.0,16370.0,16280.0,16320.0,530,3906,16320.0
2023-07-20,16325.0,16345.0,16280.0,16300.0,380,3993,16315.0
2023-07-21,16300.0,16315.0,16200.0,16245.0,472,4077,16235.0
2023-07-24,16300.0,16380.0,16260.0,16295.0,567,4207,16315.0
2023-07-25,16270.0,16375.0,16270.0,16295.0,203,4263,16300.0
2023-07-26,16300.0,16330.0,16295.0,16315.0,286,4379,16305.0
2023-07-27,16295.0,16355.0,16290.0,16330.0,784,4704,16325.0
2023-07-28,16330.0,16365.0,16260.0,16310.0,559,4807,16305.0
2023-07-31,16380.0,16460.0,16325.0,16440.0,838,5003,16395.0
2023-08-01,16400.0,16445.0,16220.0,16335.0,699,5116,16325.0
2023-08-02,16355.0,16395.0,16300.0,16345.0,530,5178,16350.0
2023-08-03,16320.0,16400.0,16265.0,16310.0,692,5165,16355.0
2023-08-04,16315.0,16420.0,16315.0,16370.0,497,5221,16380.0
2023-08-07,16290.0,16390.0,16290.0,16355.0,533,5252,16355.0
2023-08-08,16345.0,16390.0,16330.0,16355.0,310,5291,16360.0
2023-08-09,16310.0,16360.0,16310.0,16320.0,210,5325,16330.0
2023-08-10,16270.0,16315.0,16235.0,16270.0,458,5398,16280.0
2023-08-11,16255.0,16340.0,16255.0,16305.0,223,5420,16310.0
2023-08-14,16290.0,16345.0,16245.0,16275.0,316,5567,16280.0
2023-08-15,16255.0,16290.0,16235.0,16245.0,188,5615,16255.0
2023-08-16,16215.0,16260.0,16100.0,16110.0,685,5778,16170.0
2023-08-17,16100.0,16125.0,16035.0,16040.0,485,5895,16075.0
2023-08-18,16015.0,16075.0,15945.0,15970.0,826,6325,15995.0
2023-08-21,16000.0,16025.0,15965.0,15995.0,444,6505,16000.0
2023-08-22,16000.0,16020.0,15970.0,16015.0,247,6550,16000.0
2023-08-23,15995.0,16135.0,15980.0,16105.0,1026,6725,16050.0
2023-08-24,16070.0,16130.0,16070.0,16090.0,581,6886,16100.0
2023-08-25,16115.0,16145.0,16100.0,16115.0,374,7041,16120.0
2023-08-28,16130.0,16170.0,15750.0,16030.0,1015,7082,16035.0
2023-08-29,16020.0,16095.0,16020.0,16080.0,455,7043,16050.0
2023-08-30,16080.0,16140.0,16080.0,16110.0,374,7186,16115.0
2023-08-31,16140.0,16140.0,16080.0,16100.0,321,7164,16110.0
